,Unnamed: 0,入会时间,飞行次数,平均每公里票价,总里程,时间间隔差值,平均折扣率
10664,10668,2884.0,18,0.500274713663835,23661,81.58823529,0.8855187859999999
10665,10669,2230.0,14,0.3459568294199509,33773,248.92307692,0.620195126
10666,10670,1839.0,17,0.6426142939814815,27648,112.125,0.7575549770000001
10667,10671,766.0,24,0.7903690334472563,26041,79.56521739,0.8041918509999999
10668,10672,2056.0,33,0.8644635619157912,24178,106.0,0.865952519
10669,10673,1034.0,21,0.6923537702607471,28380,157.85,0.737720226
10670,10674,2263.0,17,0.6228636145239893,29138,63.625,0.71845082
10671,10675,2596.0,17,0.7435119778869779,26048,52.75,0.8036521040000001
10672,10676,2536.0,20,0.662870399662554,28449,163.57894737,0.735711624
10673,10677,707.0,7,1.0867951033513947,19932,179.66666666999996,1.05
10674,10678,1236.0,14,0.7575068243858053,28574,171.61538462,0.7324053340000001
10675,10679,1391.0,18,0.538899499117149,27751,146.35294118,0.754100032
10676,10680,1481.0,25,0.5879227252131647,24277,77.0,0.861896445
10677,10681,1285.0,33,0.4312301093123011,28908,99.46875,0.723764702
10678,10682,1377.0,10,0.3114439905179805,39654,113.0,0.527596964
10679,10683,2915.0,19,0.6864714682624492,28074,139.22222222,0.745181663
10680,10684,1204.0,33,0.8183360349832246,26527,66.90625,0.7885411090000001
10681,10685,2007.0,21,0.5481590662976777,33244,97.65,0.629180604
10682,10686,1703.0,14,0.5441694842097691,27802,129.46153846,0.7523041509999999
10683,10687,1181.0,13,0.7402247348338993,28567,163.25,0.7321496829999999
10684,10688,3095.0,13,0.6919995630166418,27461,99.16666667,0.761607735
10685,10689,1855.0,35,1.2771194165907018,23037,86.26470588000002,0.907809177
10686,10690,1915.0,24,0.6383756673677399,30905,60.65217391,0.676661705
10687,10691,643.0,23,0.7252436460921078,26165,143.72727273,0.799162622
10688,10692,1049.0,25,0.4145028257217046,26188,115.83333333,0.798412632
10689,10693,1327.0,24,0.7359015931199775,28372,154.0,0.736900818
10690,10694,2547.0,21,0.5926445913091121,29203,186.75,0.71581002
10691,10695,1712.0,35,0.7503047612413358,28711,71.88235294,0.727988228
10692,10696,1654.0,15,0.6399829375799801,28132,104.28571429,0.742937935
10693,10697,1843.0,32,0.5932027866691771,31866,66.12903226,0.655736522
10694,10698,1960.0,14,0.9395366907872372,20591,80.38461538,1.014715652
10695,10699,781.0,28,0.8039965461946466,24321,49.88888889,0.8588520209999999
10696,10700,1495.0,25,0.4269482763387057,36173,197.375,0.577436486
10697,10701,1930.0,18,0.5798867228661749,30368,89.52941176,0.6877927420000001
10698,10702,517.0,15,0.3762093227792436,45480,31.14285714,0.45924978
10699,10703,763.0,14,0.6838931955211025,27864,16.53846154,0.749581898
10700,10704,1212.0,7,1.0926013995516,14719,288.33333333,1.418798831
10701,10705,1634.0,22,0.5589871057946249,32185,159.14285714,0.648845114
10702,10706,3348.0,17,0.5014732706608671,35635,264.25,0.586013189
10703,10707,1295.0,21,0.388078236572493,22547,277.45,0.926116113
10704,10708,1819.0,2,0.5672849250197316,20272,0.0,1.03
10705,10709,1072.0,26,0.4925500212856535,30537,80.56,0.6837099259999999
10706,10710,2033.0,16,0.6206849126667584,29084,185.73333333,0.717809105
10707,10711,892.0,36,0.9514929920780012,24615,188.4,0.8481230959999999
10708,10712,1104.0,25,0.7489390724461958,26392,81.83333333,0.7909821159999999
10709,10713,1057.0,28,0.6343001261034048,32513,67.66666667,0.6420468739999999
10710,10714,647.0,23,0.7681608647273883,25164,64.13636364,0.829486171
10711,10715,1439.0,10,0.4178359654787765,34066,50.22222222,0.6126812660000001
10712,10716,2226.0,7,0.42813339894764735,26417,163.66666666999996,0.79002347
10713,10717,1302.0,27,0.680195267958951,28064,134.0,0.7435974909999999
10714,10718,618.0,27,0.6570956478363886,32076,55.73076923,0.650540903
10715,10719,2642.0,17,0.6355015804358676,30055,310.875,0.6942764929999999
10716,10720,3222.0,14,0.8489077128845296,22430,211.0,0.93022247
10717,10721,3068.0,23,0.7229704864944432,27174,66.5,0.767801207
10718,10722,2766.0,39,0.413717835704991,47646,112.60526316,0.437883348
10719,10723,2519.0,24,0.5900835211454328,30172,79.17391304,0.6914370940000001
10720,10724,2254.0,25,0.08917321556147302,30794,73.83333333,0.677465415
10721,10725,2946.0,13,0.5501032882928646,29529,273.0,0.7064821020000001
10722,10726,724.0,18,0.6488617663192541,29168,111.52941176,0.7151134809999999
10723,10727,728.0,16,0.5763080465651784,31268,102.66666667,0.667052578
10724,10728,1001.0,13,0.8664676528248084,22444,71.58333333,0.929296026
10725,10729,627.0,5,1.4887128712871287,17675,330.25,1.18
10726,10730,2310.0,24,0.7925898419771424,24237,71.95652174,0.8603894870000001
10727,10731,749.0,25,0.5967229456108654,32102,106.75,0.649551741
10728,10732,1119.0,22,1.021527527424422,19417,127.47619048,1.07387238
10729,10733,2915.0,24,0.7111381793429585,27913,156.65217391,0.74693512
10730,10734,1023.0,16,0.6164853642634089,29141,130.06666667,0.715398236
10731,10735,836.0,17,0.7266304781671591,25054,65.5,0.832072723
10732,10736,2170.0,15,0.6336242935018895,29901,133.42857143,0.6971465840000001
10733,10737,749.0,7,0.7967472928681077,24103,51.16666667,0.864666224
10734,10738,737.0,4,0.3099775164940474,27131,69.66666669999998,0.768022557
10735,10739,1863.0,21,0.4091508883910762,32587,42.25,0.639427993
10736,10740,2245.0,15,0.7354813962408899,26070,203.14285714,0.7992247790000001
10737,10741,1560.0,11,0.5893869139618754,25233,98.1,0.8257004720000001
10738,10742,838.0,25,0.4273207547169811,26500,56.70833333,0.7861769809999999
10739,10743,1972.0,39,0.9884147386461012,29175,70.57894737000002,0.714087404
10740,10744,586.0,22,0.5144517952341191,31138,121.28571429,0.669043933
10741,10745,979.0,30,0.7214593698175787,30150,53.31034483,0.6909459370000001
10742,10746,637.0,33,0.7574128072102094,26407,30.4375,0.788869618
10743,10747,2171.0,31,0.5182214608316461,38526,184.06666667,0.540683175
10744,10748,1399.0,16,0.7343268443022666,25633,139.46666667,0.812614988
10745,10749,860.0,20,1.6147939698492462,24875,123.26315789,0.837326633
10746,10750,1202.0,21,0.5706796191357311,25941,119.45,0.802858409
10747,10751,3138.0,19,0.5917352134743439,25530,167.88888889,0.8157254209999999
10748,10752,2063.0,23,0.681160389024431,29921,198.81818182,0.696012834
10749,10753,2060.0,20,0.3284685736524616,46251,70.26315789,0.450261832
10750,10754,685.0,21,0.6417785818662585,28742,79.65,0.724457936
10751,10755,879.0,18,0.7166032368431169,26013,101.52941176,0.8004290159999999
10752,10756,561.0,21,0.5887387948207171,32128,84.1,0.648061815
10753,10757,753.0,16,1.3930906338173559,14531,38.26666667,1.432749295
10754,10758,1197.0,32,0.9121046228710462,23016,68.25806452,0.904549444
10755,10759,1334.0,21,0.5163435686995896,35335,76.85,0.589121834
10756,10760,733.0,17,0.4704360354003117,34011,173.4375,0.6120196410000001
10757,10761,2181.0,16,0.6518854125789305,28031,86.26666667,0.742569655
10758,10762,1141.0,23,0.5839924964827263,31985,189.54545455,0.65072065
10759,10763,2395.0,16,0.7186684073107049,24512,128.6,0.8489686679999999
10760,10764,2607.0,27,1.1024890190336751,28003,40.69230769,0.7429179020000001
10761,10765,894.0,19,0.6768260292164675,30120,57.88888889,0.6906942229999999
10762,10766,1831.0,20,0.676329325203529,29357,183.42105263,0.708589093
10763,10767,1672.0,19,0.5460075204600752,27126,71.55555556,0.766821868
10764,10768,809.0,33,0.5767822459961155,31407,79.09375,0.662236763
10765,10769,568.0,32,0.3233696275071633,43625,82.90322581,0.476695473
10766,10770,3110.0,2,0.3167920209287116,24464,0.0,0.85
10767,10771,505.0,2,0.31760954872465663,24464,0.0,0.85
10768,10772,1923.0,2,0.4005886200130804,24464,0.0,0.85
10769,10773,2169.0,2,0.3678875081752779,24464,0.0,0.85
10770,10774,1981.0,14,0.618930848455125,28546,110.30769231,0.728435157
10771,10775,465.0,2,0.5795522092332078,20188,0.0,1.03
10772,10776,1091.0,2,0.5795522092332078,20188,0.0,1.03
10773,10777,854.0,2,0.5795522092332078,20188,0.0,1.03
10774,10778,741.0,2,0.5795522092332078,20188,0.0,1.03
10775,10779,764.0,27,0.7732656514382402,26004,97.46153846,0.79957968
10776,10780,1008.0,25,0.6604206119804644,30099,119.58333333,0.6907488620000001
10777,10781,2799.0,17,0.6485056039850561,28908,90.4375,0.7191850009999999
10778,10782,1322.0,19,0.7667894924521573,25239,93.16666667,0.823690321
10779,10783,2805.0,17,0.4704672518177341,34521,123.375,0.602128849
10780,10784,707.0,21,0.6579153605015674,30624,48.1,0.67870657
10781,10785,2496.0,5,0.4204120464536448,30482,179.5,0.6818528970000001
10782,10786,2245.0,13,0.5435642259276346,30346,144.75,0.6848728000000001
10783,10787,855.0,27,0.25155425219941346,34100,43.38461538,0.609458065
10784,10788,594.0,4,0.30725781491798204,25848,41.0,0.803981739
10785,10789,1341.0,55,0.41332724783204017,21910,45.64814815,0.948454587
10786,10790,1305.0,34,0.5502041108644274,27926,122.18181818,0.7441302009999999
10787,10791,3167.0,30,0.8343084674142695,24612,56.27586207,0.8442723059999999
10788,10792,2391.0,20,0.7442230330246047,21378,94.21052632,0.971906633
10789,10793,1901.0,16,0.7293270905080681,25843,54.6,0.8039658709999999
10790,10794,1518.0,11,0.8215180224327562,27549,122.7,0.7541663940000001
10791,10795,2550.0,21,0.8048466206667221,24058,122.1,0.863510683
10792,10796,820.0,24,0.7662605581721226,25691,35.95652174,0.808586665
10793,10797,2390.0,27,0.6901976456910333,27524,52.26923077,0.754686819
10794,10798,778.0,17,0.8040456138937019,24817,136.125,0.836993593
10795,10799,1441.0,3,0.2704056084126189,25961,47.5,0.8
10796,10800,2694.0,15,0.2926940450043513,24131,110.64285714,0.8605424559999999
10797,10801,2456.0,18,0.6290592128977291,30517,91.47058824,0.680386997
10798,10802,935.0,21,0.6976190476190476,29400,299.35,0.706190476
10799,10803,746.0,20,0.3519909186168355,34356,74.57894737000002,0.604309291
10800,10804,3245.0,24,0.4953999824761237,34239,88.95652174,0.606345396
10801,10805,1718.0,23,0.6326607580614746,26515,106.81818182,0.782875731
10802,10806,1732.0,25,0.7244170503490271,26932,77.04166667,0.7707403829999999
10803,10807,1800.0,23,0.5269299304477784,34794,120.09090909,0.596545956
10804,10808,3104.0,24,0.550051885160844,28910,76.65217391,0.717941197
10805,10809,2384.0,17,0.6631614782312668,26437,120.8125,0.785035367
10806,10810,2663.0,23,0.6343271658198321,31293,73.81818182,0.66319752
10807,10811,575.0,15,0.5567986230636833,23240,64.64285714,0.892976764
10808,10812,2755.0,12,0.7420365915883081,27438,50.18181818,0.7562030759999999
10809,10813,1116.0,14,0.5378256963162623,27825,80.53846154,0.745667565
10810,10814,1358.0,4,0.3046102203335357,28003,148.66666666999996,0.7408295540000001
10811,10815,786.0,27,0.6047318707185322,33137,68.92307692,0.626033135
10812,10816,3174.0,28,0.6198498498498498,33300,57.7037037,0.622947748
10813,10817,3010.0,21,0.8633839479392624,23050,168.75,0.899956616
10814,10818,3379.0,15,0.6149506954312535,23223,154.14285714,0.893242045
10815,10819,2060.0,28,0.7329517089892502,30047,127.77777778,0.6903647620000001
10816,10820,1545.0,4,0.3437726166195144,30398,96.66666669999998,0.6823623259999999
10817,10821,2676.0,30,0.9163141598709172,22931,56.75862069,0.904555405
10818,10822,483.0,16,0.6264266254325896,27162,54.8,0.7636536340000001
10819,10823,701.0,25,0.3157945705155105,30979,141.95833333,0.6694651220000001
10820,10824,768.0,23,0.5197257567834525,34422,210.27272727,0.602470223
10821,10825,1813.0,28,0.7459673223020086,28827,168.0,0.719289902
10822,10826,751.0,17,0.618720769826049,29721,263.8125,0.697646109
10823,10827,663.0,22,0.67996414164052,24541,142.76190476,0.844823764
10824,10828,1581.0,29,0.7874840453487499,26638,90.32142857,0.77827915
10825,10829,816.0,17,0.6503047802374078,24936,132.3125,0.831377927
10826,10830,1510.0,13,0.4595887649509474,37205,293.83333333,0.557205214
10827,10831,1466.0,24,0.6571657325860688,24980,107.43478261,0.8298851079999999
10828,10832,2671.0,14,0.4591422373032208,35954,137.0,0.5764574179999999
10829,10833,2764.0,9,1.1772469315032337,15154,152.875,1.367625709
10830,10834,2582.0,15,0.6238993274630799,28846,181.28571429,0.718425085
10831,10835,2012.0,26,0.7663947163947163,25740,79.44,0.8050827509999999
10832,10836,2531.0,21,0.7225190095535192,25645,105.55,0.807920842
10833,10837,771.0,15,0.6166261408887479,28377,79.07142857,0.72984283
10834,10838,3232.0,15,0.6868851218404722,26428,85.42857143,0.783622295
10835,10839,1634.0,26,0.6784156845785129,27747,64.6,0.746355642
10836,10840,3238.0,32,0.8967162872154115,22840,315.41935484,0.906512259
10837,10841,2479.0,4,0.3593090717299578,30336,68.33333329999999,0.6825
10838,10842,612.0,21,0.4977637824023366,21912,60.65,0.944821559
10839,10843,1210.0,19,0.62116464065567,29039,71.5,0.7128389409999999
10840,10844,1569.0,15,0.6907349791910784,24749,129.07142857,0.83639743
10841,10845,830.0,10,0.6170873786407767,28325,158.44444443999996,0.730771403
10842,10846,1319.0,19,0.7078237692066478,25512,173.33333333,0.811266855
10843,10847,2254.0,22,0.5603288559518296,34544,133.66666667,0.599091304
10844,10848,1956.0,21,0.619794267452312,30039,73.0,0.6888245279999999
10845,10849,2810.0,21,0.6657212452867963,29969,137.45,0.690388068
10846,10850,928.0,12,1.0648928896991796,17552,56.45454545,1.178790451
10847,10851,3061.0,15,0.6992595899840012,26877,143.21428571,0.7697842020000001
10848,10852,980.0,23,0.050458849235251284,34325,109.54545455,0.602642389
10849,10853,2347.0,21,0.4399954336596364,35039,228.5,0.5903613120000001
10850,10854,2674.0,23,0.7076556471745216,26438,182.90909091,0.782413571
10851,10855,2667.0,14,0.3848768054375531,36487,243.23076923,0.566874229
10852,10856,874.0,4,0.3238427143608627,30416,141.0,0.680001315
10853,10857,631.0,36,0.6476539392309761,29752,94.25714286,0.695154611
10854,10858,3096.0,24,0.5283613445378151,34272,77.65217391,0.603433123
10855,10859,1089.0,33,0.738408542886669,29030,52.5,0.7122177059999999
10856,10860,840.0,10,0.87671056858336,15565,62.33333333,1.328276903
10857,10861,2498.0,20,0.7546961813211042,22678,241.47368421,0.911613899
10858,10862,3133.0,28,0.7968042320373927,27599,158.07407407,0.749054676
10859,10863,803.0,28,0.6376597277518674,26373,23.740740741,0.783869488
10860,10864,845.0,17,0.6104423012969737,30070,108.0625,0.687481543
10861,10865,1809.0,21,0.7685195667761048,26499,242.2,0.78003019
10862,10866,965.0,28,0.7072066026974435,29806,72.62962963,0.6933557
10863,10867,2835.0,12,0.8070242493735933,23547,212.0,0.8776400390000001
10864,10868,2737.0,13,0.533755196644715,27181,90.33333333,0.760280343
10865,10869,608.0,17,0.6748089519650655,29312,95.375,0.704924945
10866,10870,2818.0,17,0.57762637786419,31117,83.25,0.664030916
10867,10871,2895.0,22,0.4109865232924198,28271,162.0,0.730876517
10868,10872,1199.0,11,0.4332072575782492,18243,80.6,1.132461218
10869,10873,3425.0,26,0.7193052772211089,29940,66.28,0.689860721
10870,10874,588.0,13,0.5649480642115203,26475,270.75,0.7801121809999999
10871,10875,2665.0,30,0.3294404786899013,38104,123.37931034,0.541987718
10872,10876,2714.0,18,0.5866268093140339,31780,127.17647059,0.649651038
10873,10877,2920.0,22,0.4304901519184309,24421,105.76190476,0.8452827479999999
10874,10878,370.0,9,0.5051443315594261,31005,80.375,0.66577681
10875,10879,2785.0,18,0.3171831955922865,29040,73.94117647,0.710822658
10876,10880,2205.0,25,0.6814211438474871,28850,79.91666667,0.715500867
10877,10881,517.0,19,0.5275951447717789,31636,88.55555556,0.652429195
10878,10882,2087.0,4,0.31224569640062605,25560,153.66666666999996,0.807419405
10879,10883,1393.0,17,0.7258963224839565,26023,142.125,0.792891288
10880,10884,1541.0,33,0.7472842433034924,28261,86.625,0.7300502459999999
10881,10885,2580.0,17,0.7418388266834884,25364,122.0,0.813404826
10882,10886,1272.0,28,1.2005003126954346,23985,89.77777778000002,0.860135918
10883,10887,616.0,28,0.7135971499423701,28631,79.2962963,0.720548007
10884,10888,1085.0,16,0.5865025584289864,28924,65.86666667,0.713191467
10885,10889,809.0,20,0.7716743119266055,26160,69.15789474,0.7885
10886,10890,680.0,29,0.9021853667476062,21827,57.42857143000001,0.944973656
10887,10891,1657.0,28,0.6762030705715392,31004,100.7037037,0.665238679
10888,10892,1974.0,17,1.0251233737101841,20061,266.375,1.028024525
10889,10893,1188.0,25,0.6844259377891665,28098,168.0,0.7338977859999999
10890,10894,2068.0,38,0.5969908651262762,33498,84.35135135,0.615542122
10891,10895,578.0,11,0.5132664283750343,29096,98.2,0.708632458
10892,10896,748.0,17,0.6297726771132199,27186,114.0625,0.7583715879999999
10893,10897,624.0,19,0.5275384151852968,33190,167.11111111,0.621061464
10894,10898,1718.0,23,0.7268039324800594,26955,269.63636364,0.764519013
10895,10899,770.0,19,0.4073882952889752,32944,117.16666667,0.6255172410000001
10896,10900,1611.0,17,0.5324195287232404,32465,61.0,0.634657631
10897,10901,1081.0,14,0.6275904845300642,27408,85.07692308,0.751507589
10898,10902,1859.0,22,0.5754723837209302,27520,56.57142857,0.748381904
10899,10903,1582.0,12,0.39529721285866976,36489,165.81818182,0.564403793
10900,10904,3143.0,10,1.3870492105424832,16277,82.77777778000002,1.26524421
10901,10905,3359.0,14,0.961659767396018,20292,174.15384615,1.014773802
10902,10906,3408.0,14,0.6853298275462067,25862,133.92307692,0.796159616
10903,10907,2391.0,18,0.6630089619645756,28342,111.47058824,0.7264882509999999
10904,10908,2857.0,27,0.5009051354527265,31487,84.34615385000002,0.653920983
10905,10909,955.0,18,0.4895990256097952,31199,106.47058824,0.659933652
10906,10910,2596.0,48,1.1788280376816225,25052,43.80851064,0.821781095
10907,10911,2768.0,34,0.6544092611508342,32307,186.84848485,0.6371758439999999
10908,10912,2238.0,21,0.4912265180335604,33909,138.7,0.607047981
10909,10913,2444.0,12,0.8045276608316715,27078,102.54545455,0.7600642590000001
10910,10914,595.0,25,0.6093262288362707,31717,53.91666667,0.648882618
10911,10915,2923.0,11,0.314776496863402,30447,222.8,0.675926692
10912,10916,556.0,10,0.6277019549981556,27110,170.77777778,0.75904242
10913,10917,972.0,15,0.5974414239032191,28766,64.07142857,0.715328513
10914,10918,2003.0,11,1.2787394898608069,14153,93.2,1.453848654
10915,10919,2039.0,27,0.8445989836078102,26171,74.96153846,0.786200757
10916,10920,2820.0,13,1.070717242922681,17874,278.16666667,1.151104957
10917,10921,1448.0,31,0.6187168707731676,32826,41.1,0.626779991
10918,10922,1975.0,19,0.6166013248614303,29588,231.33333333,0.6951787890000001
10919,10923,1057.0,17,0.4807966380412936,27365,110.0625,0.751620318
10920,10924,1505.0,23,0.8011898062545221,24878,70.36363636,0.826743307
10921,10925,617.0,4,0.29718622732321365,27010,11.66666667,0.76144391
10922,10926,1314.0,19,0.5400101334234082,29605,99.55555556,0.694691775
10923,10927,2701.0,22,0.6948778228966304,28074,55.76190476,0.7325130009999999
10924,10928,2182.0,16,0.4535135558280928,38323,44.66666667,0.536572554
10925,10929,2994.0,8,1.2966880653632915,13708,146.71428571,1.5
10926,10930,3079.0,40,0.8752939549038594,28916,56.87179487,0.711030225
10927,10931,527.0,11,0.9784750091207588,19187,169.0,1.071546881
10928,10932,1856.0,12,0.43423779303199067,30884,43.72727273,0.665694211
10929,10933,2918.0,17,0.496887891727582,27634,303.1875,0.7439816890000001
10930,10934,858.0,18,0.41204645533438056,38833,125.52941176,0.529383257
10931,10935,3054.0,24,0.6647903660491932,29313,307.08695652,0.701234947
10932,10936,973.0,34,0.6681873957776171,31783,51.96969697,0.64671082
10933,10937,1304.0,18,0.5641730246993405,30932,64.29411765,0.664463339
10934,10938,2572.0,29,0.5844723080579985,33656,60.35714286,0.610681008
10935,10939,2323.0,29,0.8744013843615437,24849,54.28571429,0.8270707070000001
10936,10940,846.0,27,0.7955544894858879,25014,237.34615385,0.8216150959999999
10937,10941,1609.0,43,0.6844696969696971,31680,98.16666667,0.648695707
10938,10942,1910.0,3,0.1812186614344888,36696,96.0,0.56
10939,10943,2945.0,3,0.19484412470023985,36696,136.5,0.56
10940,10944,604.0,19,0.6903128227829423,27108,144.94444443999996,0.758062565
10941,10945,2389.0,24,0.5916132644808063,32146,76.04347826,0.639249984
10942,10946,2170.0,16,0.4523747048018893,26677,109.93333333,0.7702803909999999
10943,10947,3097.0,27,0.6190402428823694,32279,96.65384615,0.636575792
10944,10948,1298.0,18,0.17781451976551932,26612,266.11764706,0.772093417
10945,10949,498.0,15,0.6318464545939222,28135,86.64285713999998,0.730264439
10946,10950,583.0,30,0.7471071920229192,26877,38.86206897,0.764409718
10947,10951,2287.0,19,0.6303235120414725,30478,84.83333333,0.6740222459999999
10948,10952,1232.0,29,0.7680636687968009,25507,122.5,0.805211511
10949,10953,1985.0,16,0.9259695681131206,19519,33.8,1.052182489
10950,10954,562.0,33,0.5218302161768278,32936,43.71875,0.623548093
10951,10955,2267.0,24,0.4323478858714335,29090,206.0,0.705960811
10952,10956,3046.0,9,1.6508449669360763,20415,56.875,1.005935342
10953,10957,1209.0,17,0.8537087623450305,23795,272.5625,0.863026266
10954,10958,955.0,24,0.7914691943127962,22366,106.21739129999999,0.918131092
10955,10959,688.0,17,0.6207365176174219,30169,60.5625,0.680595313
10956,10960,437.0,5,0.33868373318730965,29219,210.0,0.70270064
10957,10961,2090.0,22,0.7289774970390841,25330,55.57142857,0.810452428
10958,10962,2554.0,6,0.27682632177373506,28144,339.2,0.7294023590000001
10959,10963,2412.0,20,0.5863241158397071,30594,130.26315789,0.670975028
10960,10964,996.0,21,0.4935375593194182,25919,126.95,0.7919310159999999
10961,10965,853.0,18,0.7434432005010569,25546,126.94117647,0.803455335
10962,10966,851.0,26,0.7637572734829593,24060,36.4,0.853059435
10963,10967,2146.0,23,0.6757517506522037,29132,142.09090909,0.7043543179999999
10964,10968,2423.0,4,0.33883808145272715,30398,5.33333333,0.675
10965,10969,2412.0,10,0.5849412751677853,23840,178.44444443999996,0.860653523
10966,10970,1082.0,28,0.6340763417200803,31359,53.85185185,0.654265761
10967,10971,486.0,4,1.1372966793119577,19243,2.0,1.066190303
10968,10972,1653.0,17,0.565455015846323,30922,162.5,0.663492659
10969,10973,1036.0,17,0.6896724084896955,26008,167.875,0.788808444
10970,10974,2841.0,16,0.5778845211253799,30603,82.4,0.670342777
10971,10975,379.0,21,0.6630044082739912,29490,78.95,0.695627331
10972,10976,433.0,19,0.6273895117047739,29347,56.77777778,0.698910962
10973,10977,717.0,24,0.534189096786225,32174,83.73913043,0.637367129
10974,10978,2167.0,26,0.6382449751383149,28558,233.84,0.718038728
10975,10979,2847.0,14,1.0538869773138158,17147,197.61538462,1.195859917
10976,10980,2887.0,14,0.3954367666232073,38350,113.38461538,0.53468605
10977,10981,2450.0,18,0.4265415793788141,32937,95.0,0.622531803
10978,10982,1698.0,19,0.6054504426314876,28805,169.33333333000004,0.711748655
10979,10983,459.0,17,0.611429389859639,27928,97.625,0.734065454
10980,10984,952.0,19,0.2536597072234221,25002,177.27777778,0.8199676029999999
10981,10985,631.0,28,0.7810500858168201,25636,28.77777778,0.799679357
10982,10986,3147.0,18,0.6806231389352895,27538,129.94117647000002,0.7444157159999999
10983,10987,1109.0,20,0.4869623288710804,32943,162.52631579,0.622245394
10984,10988,571.0,7,0.4130320743405276,26688,63.5,0.767970624
10985,10989,3110.0,20,0.4831464929556128,26404,42.47368421,0.776139221
10986,10990,3262.0,22,0.7671867758380967,25892,167.04761905,0.791459138
10987,10991,2803.0,13,0.5152576137152516,33131,160.66666666999996,0.618397875
10988,10992,1480.0,18,0.3218562315813034,26807,218.58823529,0.764265304
10989,10993,1130.0,34,0.8791491551591045,23318,89.63636364,0.878554765
10990,10994,410.0,25,0.6784886579113701,28478,41.5,0.719355643
10991,10995,3067.0,28,0.6323936997228419,29586,40.11111111,0.692334888
10992,10996,2201.0,29,0.8120102382358731,25395,204.35714286,0.8064260679999999
10993,10997,1178.0,20,1.317373119420688,16019,93.94736842,1.2784006490000002
10994,10998,3046.0,25,0.8293768545994066,24264,105.04166667,0.843987389
10995,10999,587.0,8,0.6941176470588235,25840,273.28571429,0.7925
10996,11000,1250.0,19,0.59727385377943,30666,151.05555556000004,0.667777669
10997,11001,2141.0,11,0.9025702932448066,19881,250.3,1.029704743
10998,11002,2414.0,13,0.4150284670748738,37236,204.58333333,0.549648727
10999,11003,852.0,26,0.6170797075075274,30223,231.76,0.677189888
11000,11004,955.0,29,0.7499067094559295,26798,129.71428571,0.763730875
11001,11005,3230.0,17,0.5816843584717241,27037,170.8125,0.756942708
11002,11006,539.0,11,0.8791930342104011,21017,30.9,0.973741733
11003,11007,570.0,29,0.6192825385224435,32838,165.75,0.623206955
11004,11008,2094.0,25,0.648078104289917,30933,139.75,0.66155465
11005,11009,3038.0,21,0.7046943858976815,26095,56.7,0.784170914
11006,11010,2538.0,16,0.7212550147604271,26422,51.13333333,0.7744307770000001
11007,11011,2058.0,20,0.4489932495344505,34368,121.10526316,0.595346543
11008,11012,2724.0,35,0.4303570395231757,34562,66.70588235,0.59197992
11009,11013,763.0,23,0.41377780098151823,38308,59.95454545,0.534089224
11010,11014,1095.0,11,0.3915069044107789,29836,297.8,0.6856998259999999
11011,11015,595.0,14,0.6130131094518804,29063,156.38461538,0.703906685
11012,11016,970.0,25,0.4939104968034573,27999,108.5,0.73061395
11013,11017,1294.0,32,0.5969123281496507,35496,86.16129032,0.576277045
11014,11018,1678.0,23,0.5874067382649135,29889,163.86363636,0.684329352
11015,11019,1273.0,24,0.8921685508735868,24325,168.73913043,0.84068777
11016,11020,1514.0,20,0.6349212303075769,26660,133.21052632,0.766954989
11017,11021,2342.0,17,0.641291656936985,29977,188.5625,0.6820775929999999
11018,11022,752.0,10,0.9607681993165794,23119,158.66666666999996,0.88435486
11019,11023,536.0,17,0.6998310493711282,26635,139.9375,0.767589638
11020,11024,2425.0,13,0.7023210909529748,24859,145.66666666999996,0.822423267
11021,11025,372.0,18,0.5379919018094395,31612,73.05882353,0.646575351
11022,11026,1242.0,29,0.8359197008124489,23263,56.25,0.878585307
11023,11027,597.0,3,0.2976176459044704,25479,73.5,0.8020938809999999
11024,11028,2531.0,25,0.5135915125195833,36383,118.875,0.561678256
11025,11029,565.0,12,0.6488659201837497,27864,106.45454545,0.7333333329999999
11026,11030,628.0,4,0.3064895022757305,27244,8.0,0.75
11027,11031,1176.0,11,0.4788649841401186,29004,62.3,0.704447662
11028,11032,1839.0,17,0.79232693911593,26378,65.8125,0.774525362
11029,11033,1366.0,11,0.4951651027863334,27922,99.8,0.731686484
11030,11034,2397.0,24,0.8796456256921373,22575,87.0,0.904848283
11031,11035,486.0,5,0.4098216484328279,28427,255.5,0.718535195
11032,11036,718.0,28,0.7158662064961455,31003,162.44444444,0.658820114
11033,11037,1439.0,25,0.18630071169033965,33301,62.66666667,0.613305006
11034,11038,1236.0,15,0.7445992327882092,24765,16.28571429,0.8246929129999999
11035,11039,2213.0,26,0.5774310843148833,32177,151.4,0.634705535
11036,11040,1122.0,28,0.7849300408260336,25229,145.33333333,0.8093610529999999
11037,11041,2932.0,22,0.5265498076100897,35085,65.42857143,0.581845518
11038,11042,487.0,13,0.7137597604887325,24717,87.25,0.8258918959999999
11039,11043,511.0,28,0.3937967482022699,34627,66.81481481,0.589486528
11040,11044,1517.0,27,0.7755812940869111,22966,55.26923077,0.888659758
11041,11045,973.0,21,0.6285104508960331,29519,220.0,0.691277482
11042,11046,1868.0,26,0.7027001240339662,31443,76.2,0.648857297
11043,11047,3171.0,17,0.4286331432521168,23148,94.1875,0.8813387770000001
11044,11048,455.0,26,0.5405651777575206,36201,60.04,0.5635261460000001
